birth_rate,country,gdp,health_exp_percent_gdp,health_exp_per_capita,infant_mortality_rate,internet_usage,life_expectancy_female,life_expectancy_male,mobile_phone_usage,no_of_records,population_0_to_14,population_15_to_64,population_65_plus,population_total,population_urban,region,tourism_inbound,tourism_outbound,year,header,personal,business,total,africa,americas,east_asia_and_pacific,europe,middle_east,south_asia,others
0.011,ukraine,1.63E+11,0.073,262,0.01,0.3,76,66,1.2,1,0.14,0.704,0.156,45706100,0.689,Europe,5406000000,4829000000,2011,Data,20711,704,21415,15,165,50,21118,28,22,17
0.044,uganda,15493320082,0.093,41,0.049,0.1,59,57,0.5,1,0.487,0.489,0.024,35148064,0.148,Africa,967000000,528000000,2011,Data,991,160,1151,873.2,62.9,21.8,152.6,8.1,29.7,3
0.017,turkey,7.75E+11,0.061,644,0.019,0.4,78,71,0.9,1,0.264,0.665,0.072,73058638,0.713,Europe,30093000000,5372000000,2011,Data,33776,2375,36151,301,660,721,23501,2133,1992,5345
0.015,trinidad and tobago,23676348287,0.053,935,0.02,0.6,73,66,1.4,1,0.207,0.708,0.085,1333082,0.089,The Americas,650000000,192000000,2011,Data,328,103,431,2.9,339,9.2,74.4,0,5.1,0
0.011,thailand,3.46E+11,0.041,214,0.012,0.2,77,71,1.2,1,0.189,0.72,0.091,66576332,0.454,Asia,30926000000,7320000000,2011,Data,17265,1965,19230,141.3,885.6,11480.7,5058.6,379.4,1284.8,0
0.012,sweden,5.36E+11,0.095,5419,0.002,0.9,84,80,1.2,1,0.166,0.649,0.185,9449213,0.852,Europe,12777000000,17187000000,2011,Data,16565,2840,19405,40.6,671,356,18248.7,32.7,55.6,0
0.018,suriname,4363219094,0.06,490,0.022,0.3,74,67,1,1,0.283,0.652,0.065,529761,0.663,The Americas,69000000,49000000,2011,Data,197,23,220,0.3,103.9,4.4,108.2,0,0.8,2.8
0.034,sudan,67320812663,0.067,119,0.054,0.2,63,60,0.7,1,0.418,0.551,0.032,36430923,0.332,Africa,185000000,937000000,2011,Data,429,107,536,54,21,32,80,295,43,11
0.018,sri lanka,59178013928,0.033,93,0.009,0.2,77,71,0.9,1,0.251,0.669,0.08,20869000,0.183,Asia,1421000000,926000000,2011,Data,773,83,856,3,50,143,372,48,240,0
0.01,spain,1.45E+12,0.093,2978,0.004,0.7,86,80,1.1,1,0.151,0.677,0.173,46742697,0.787,Europe,67698000000,23583000000,2011,Data,52061.6,4115.3,56176.9,509,2887,1176,51420,110,74,1
0.021,south africa,4.04E+11,0.087,670,0.034,0.3,57,53,1.2,1,0.296,0.651,0.053,51579599,0.627,Africa,10707000000,8397000000,2011,Data,8072,267,8339,6130,433,305,1307,20,119,25
0.032,solomon islands,868574141,0.077,124,0.026,0.1,69,66,0.5,1,0.406,0.561,0.033,537997,0.205,Oceania,86700000,66000000,2011,Data,14.1,8.8,22.9,0,1.2,20.5,0.9,0,0,0.3
0.011,slovenia,50250147802,0.089,2171,0.003,0.7,83,77,1.1,1,0.141,0.691,0.169,2052843,0.499,Europe,2953000000,1315000000,2011,Data,1936.7,299.5,2236.2,5,77.9,120,2033.2,0,0,0
0.01,singapore,2.74E+11,0.042,2144,0.002,0.7,84,80,1.5,1,0.169,0.737,0.093,5183700,1,Asia,18082000000,21437000000,2011,Data,9945.6,3225.6,13171.2,69,564,9887,1414,113,1124,0
0.038,sierra leone,2932273988,0.163,82,0.112,0,45,45,0.4,1,0.42,0.554,0.026,5865491,0.386,Africa,44000000,29000000,2011,Data,28,24,52,16,11,9,14,1,1,0
0.019,seychelles,1059593023,0.036,413,0.012,0.4,78,68,1.4,1,0.222,0.702,0.076,87441,0.526,Africa,31000000,5000000,2011,Data,187,7,194,24,5,6,144,12,3,0
0.02,saudi arabia,6.70E+11,0.035,721,0.014,0.5,77,74,1.9,1,0.302,0.669,0.029,27761728,0.823,Middle East,9317000000,18202000000,2011,Data,12266,1912,14178,667,54,696,644,9545,2566,7
0.036,sao tome and principe,248286778,0.076,108,0.039,0.2,68,64,0.6,1,0.416,0.549,0.035,183177,0.626,Africa,15900000,1400000,2011,Data,10.9,1.3,12.2,3,1,0.5,6.7,0.1,1,0
0.036,rwanda,6406727020,0.11,62,0.041,0.1,65,61,0.4,1,0.442,0.535,0.023,11144315,0.249,Africa,298000000,147000000,2011,Data,513,395,908,774.4,38.2,12.9,66.9,2.3,13.7,0
0.013,russian federation,1.90E+12,0.061,803,0.01,0.5,76,64,1.4,1,0.151,0.718,0.13,142956460,0.737,Europe,16961000000,37343000000,2011,Data,19457,5475,24932,40,439,1548,21896,42,99,869
0.01,poland,5.16E+11,0.068,915,0.005,0.6,81,73,1.3,1,0.149,0.713,0.137,38534157,0.608,Europe,11598000000,8882000000,2011,Data,9590,3760,13350,15,400,300,59950,15,20,45
0.025,philippines,2.24E+11,0.044,105,0.025,0.3,72,65,1,1,0.349,0.613,0.038,95053437,0.45,Asia,4026000000,5807000000,2011,Data,3481,403,3884,4,748,2405,402,56,61,241
0.02,peru,1.71E+11,0.047,283,0.014,0.4,77,72,1.1,1,0.296,0.643,0.061,29614887,0.773,The Americas,2912000000,1764000000,2011,Data,2531,67,2598,4,1997,117,475,0,4,1
0.024,paraguay,25071193102,0.089,352,0.02,0.2,74,70,1,1,0.331,0.616,0.053,6573097,0.587,The Americas,281000000,309000000,2011,Data,414,110,524,0.4,481,8,34,0.5,0.3,0
0.02,panama,33270500000,0.079,664,0.016,0.4,80,74,1.8,1,0.29,0.641,0.069,3740282,0.654,The Americas,2925000000,665000000,2011,Data,744,465,1209,2,1134,27,142,1,5,0
0.026,pakistan,2.14E+11,0.03,36,0.072,0.1,67,65,0.6,1,0.349,0.608,0.043,176166353,0.37,Asia,1123000000,1851000000,2011,Data,793,368,1161,25,251,140,485,40,212,8
0.022,oman,69971912138,0.024,610,0.01,0.5,79,74,1.6,1,0.257,0.717,0.026,3024774,0.757,Middle East,1612000000,1982000000,2011,Data,1162.665035,230.0507887,1392.715824,0,0,0,0,0,0,0
0.012,norway,4.91E+11,0.099,9908,0.003,0.9,84,79,1.2,1,0.187,0.661,0.152,4953088,0.794,Europe,6301000000,16833000000,2011,Data,3867,1096,4963,0,164,27,4471,0,0,301
0.042,nigeria,4.12E+11,0.057,85,0.079,0.3,52,51,0.6,1,0.441,0.531,0.027,164192925,0.444,Africa,688000000,9534000000,2011,Data,1977,1788,3765,872,177,340,449,38,213,1676
0.024,nicaragua,9898547558,0.076,124,0.021,0.1,77,71,0.8,1,0.339,0.615,0.046,5905146,0.575,The Americas,378000000,380000000,2011,Data,936,124,1060,0,894,10,76,0,2,78
0.014,new zealand,1.64E+11,0.103,3715,0.005,0.8,83,79,1.1,1,0.204,0.663,0.133,4405200,0.862,Oceania,5546000000,3462000000,2011,Data,2235.5,358,2593.5,30.2,268.5,1695,476,16.2,31.9,76.3
0.022,nepal,18850351853,0.061,41,0.035,0.1,69,66,0.5,1,0.364,0.586,0.05,27156367,0.172,Asia,415000000,420000000,2011,Data,683,53,736,2.2,62.5,195.9,207.4,4.1,236,28
0.027,namibia,12451760766,0.086,486,0.036,0.1,66,61,1,1,0.371,0.594,0.035,2217618,0.426,Africa,645000000,207000000,2011,Data,904,123,1027,784,25,12,194,0,0,12
0.04,mozambique,12547888400,0.064,33,0.068,0,50,49,0.3,1,0.454,0.514,0.032,24581367,0.312,Africa,266000000,256000000,2011,Data,1283,618,1901,1584,107,33,273,0,0,16
0.022,morocco,99211339029,0.063,195,0.028,0.5,72,69,1.1,1,0.279,0.671,0.05,32059424,0.582,Africa,9101000000,2260000000,2011,Data,9083,259,9342,290.6,239.6,96.6,4138.3,152.3,12.4,4412.3
0.023,mongolia,8761426371,0.06,190,0.028,0.1,71,63,1.1,1,0.27,0.692,0.038,2754209,0.685,Asia,258000000,404000000,2011,Data,323,137.4,460.4,1.1,19.9,278.8,157.9,0.7,2,0
0.019,mexico,1.17E+12,0.06,609,0.014,0.4,79,75,0.8,1,0.295,0.643,0.061,119361233,0.781,The Americas,12458000000,9704000000,2011,Data,22568,835,23403,15,21152,112,1510,0,0,614
0.011,mauritius,11252405860,0.049,450,0.013,0.4,77,70,1,1,0.206,0.713,0.08,1286051,0.404,Africa,1808000000,427000000,2011,Data,941.9,40.7,982.6,231,14,46,610,6,56,2
0.01,malta,9302057270,0.087,1900,0.005,0.7,83,79,1.2,1,0.153,0.697,0.15,416268,0.948,Europe,1465000000,401000000,2011,Data,1297,118,1415,0,16.4,0,1304,6,0,88.3
0.048,mali,10647545670,0.068,51,0.081,0,54,54,0.8,1,0.47,0.502,0.029,14416737,0.368,Africa,274000000,224000000,2011,Data,90,70,160,52,21,3,69,4,0,11
0.022,maldives,2162990126,0.081,525,0.01,0.3,78,76,1.6,1,0.294,0.655,0.05,331964,0.412,Asia,1868000000,256000000,2011,Data,931,0,931,6,24,303,538,14,46,0
0.04,malawi,5627898037,0.083,30,0.049,0,54,54,0.3,1,0.456,0.512,0.031,15457531,0.157,Africa,39000000,97000000,2011,Data,307,460,767,588,45,10,102,3,16,2
0.011,luxembourg,58009863403,0.067,7751,0.002,0.9,84,79,1.5,1,0.175,0.685,0.14,518347,0.889,Europe,4825000000,3822000000,2011,Data,713,157,870,10.1,37.7,55.7,770.5,0,0,0
0.011,lithuania,43083067994,0.067,887,0.005,0.6,79,68,1.6,1,0.151,0.693,0.155,3028115,0.667,Europe,1417000000,874000000,2011,Data,1248,527,1775,3.2,32.7,42.6,1682.5,0,0,14
0.028,lesotho,2487352968,0.117,146,0.073,0,48,48,0.6,1,0.372,0.586,0.042,2029516,0.253,Africa,29000000,300000000,2011,Data,347,51,398,380,3,2,13,0,0,0
0.009,latvia,28480338368,0.06,826,0.008,0.7,79,69,1.1,1,0.143,0.672,0.185,2059709,0.676,Europe,1102000000,920000000,2011,Data,4741,797,5538,4,77,49,5386,2,11,9
0.021,kuwait,1.61E+11,0.026,1349,0.009,0.7,75,73,1.6,1,0.251,0.728,0.021,3124705,0.983,Middle East,644000000,9179000000,2011,Data,259,10,269,113,223,227,188,3434,1352,37
0.036,kenya,34313315840,0.044,35,0.05,0.3,62,59,0.7,1,0.425,0.549,0.026,42027891,0.24,Africa,1844000000,197000000,2011,Data,1512.5,310.4,1822.9,354.5,186,217.5,930.5,0,0,134
0.023,kazakhstan,1.88E+11,0.039,458,0.018,0.5,74,64,1.6,1,0.252,0.683,0.066,16556600,0.536,Asia,1524000000,1831000000,2011,Data,5445.8,239.4,5685.2,2,29,178,5436,5,23,12
0.028,jordan,28840197019,0.088,386,0.017,0.3,75,72,1.1,1,0.346,0.62,0.034,6181000,0.827,Middle East,3860000000,1280000000,2011,Data,3679,281,3960,50,189,154,627,1893,77,969
0.008,japan,5.91E+12,0.1,4641,0.002,0.8,86,79,1,1,0.132,0.631,0.237,127817277,0.912,Asia,12534000000,39760000000,2011,Data,4975,1244,6219,17,717,4796,583,7,98,1
0.015,jamaica,14433926129,0.052,273,0.015,0.4,76,71,1.1,1,0.284,0.637,0.079,2699838,0.539,The Americas,2055000000,213000000,2011,Data,1846,106,1952,1,1687,7,254,1,1,0
0.009,italy,2.20E+12,0.092,3339,0.003,0.5,85,80,1.6,1,0.14,0.654,0.205,59379449,0.684,Europe,45368000000,35724000000,2011,Data,61958,13908,75866,363.5,4828.8,1646.4,68356.6,362.1,308.7,1
0.021,israel,2.58E+11,0.076,2373,0.003,0.7,84,80,1.2,1,0.273,0.622,0.105,7765800,0.919,Middle East,6029000000,4937000000,2011,Data,2425,395,2820,85,776,147,1730,23,41,18
0.016,ireland,2.26E+11,0.088,4306,0.003,0.7,83,79,1.1,1,0.215,0.67,0.115,4576794,0.621,Europe,9526000000,6837000000,2011,Data,6548,1082,7630,0,917,0,6361,0,0,352
0.02,indonesia,8.46E+11,0.029,99,0.026,0.1,72,68,1,1,0.296,0.653,0.051,243801639,0.507,Asia,9038000000,8653000000,2011,Data,4904,2746,7650,32,297,5924,1046,176,175,0
0.021,india,1.88E+12,0.039,62,0.045,0.1,68,64,0.7,1,0.298,0.651,0.051,1221156319,0.313,Asia,17708000000,13699000000,2011,Data,4890,1419,6309,224,1301,1230,2173,221,1140,20
0.009,hungary,1.37E+11,0.079,1096,0.006,0.7,79,71,1.2,1,0.146,0.685,0.169,9971727,0.693,Europe,6929000000,3028000000,2011,Data,39882,1422,41304,26,615,515,40148,0,0,0
0.026,honduras,17710325578,0.084,187,0.02,0.2,76,71,1,1,0.362,0.594,0.043,7776669,0.523,The Americas,642000000,446000000,2011,Data,661,210,871,0.4,758.8,16.3,94.1,0.2,0.6,1
0.026,haiti,7516834160,0.085,62,0.057,0.1,64,61,0.4,1,0.358,0.598,0.045,10032864,0.535,The Americas,162000000,458000000,2011,Data,303,45,348,0,309,0,32,0,0,8
0.021,guyana,2576602497,0.068,221,0.032,0.3,69,63,0.7,1,0.373,0.595,0.033,790882,0.283,The Americas,95000000,79000000,2011,Data,138.2,18.7,156.9,0,146,0,8.3,0,0,2.6
0.038,guinea,5067360041,0.06,27,0.069,0,56,55,0.4,1,0.427,0.542,0.031,11161530,0.353,Africa,2100000,49000000,2011,Data,76.3,54.8,131.1,44,18,10,54.5,2,2.6,0
0.032,guatemala,47654789735,0.067,215,0.028,0.1,75,68,1.3,1,0.412,0.544,0.045,14706578,0.498,The Americas,1350000000,935000000,2011,Data,1151.2,283.1,1434.3,1.3,1218.1,22.6,116.3,0.4,3.3,72.3
0.019,grenada,778518505,0.065,481,0.011,0.3,75,70,1.2,1,0.272,0.656,0.072,105074,0.356,The Americas,117000000,10000000,2011,Data,98,20,118,1,65,1,36,0,0,15
0.013,france,2.78E+12,0.116,4968,0.004,0.8,86,79,0.9,1,0.183,0.646,0.171,65343588,0.786,Europe,65959000000,53914000000,2011,Data,69378.2,11120.4,80498.6,2310.7,6338.7,3905.4,67122.8,821,0,0
0.011,finland,2.62E+11,0.09,4411,0.002,0.9,84,77,1.7,1,0.164,0.659,0.177,5388272,0.837,Europe,5591000000,6009000000,2011,Data,5604,1656,7260,11,181,427,6641,0,0,0
0.021,fiji,3753485389,0.038,167,0.02,0.3,73,67,0.8,1,0.289,0.661,0.05,867921,0.522,Oceania,933000000,115000000,2011,Data,627,48,675,0,69,542,56,0,2,6
0.034,ethiopia,31367606700,0.041,14,0.048,0,64,61,0.2,1,0.439,0.528,0.033,89393063,0.177,Africa,1998000000,170000000,2011,Data,382,141,523,160,96,36,163,47,21,0
0.02,el salvador,23139000000,0.068,252,0.015,0.2,77,67,1.3,1,0.313,0.617,0.07,6256242,0.648,The Americas,729000000,244000000,2011,Data,1041,143,1184,0,1140,10,34,0,0,0
0.021,ecuador,76769729000,0.069,362,0.02,0.3,79,73,1,1,0.306,0.631,0.063,15246481,0.629,The Americas,849000000,917000000,2011,Data,858.4,282.5,1140.9,2.3,885.4,41.3,207.2,0.6,4.1,0
0.022,dominican republic,55433248935,0.054,293,0.025,0.4,76,70,0.9,1,0.308,0.631,0.061,10147598,0.749,The Americas,4436000000,545000000,2011,Data,4147,159,4306,0,2559,10,1132,0,1,604
0.011,denmark,3.34E+11,0.109,6521,0.003,0.9,82,78,1.3,1,0.178,0.651,0.171,5570572,0.87,Europe,6366000000,9840000000,2011,Data,25078,734,25812,0,684,166,7174,0,0,447
0.012,cyprus,24851264943,0.074,2123,0.003,0.6,82,77,1,1,0.174,0.708,0.118,1116513,0.674,Europe,2751000000,1721000000,2011,Data,2231,161,2392,7,32,16,2279,51,7,0
0.016,costa rica,41237296807,0.102,883,0.009,0.4,82,77,0.9,1,0.244,0.689,0.067,4737680,0.729,The Americas,2375000000,522000000,2011,Data,1890,302,2192,1.9,1856.8,26.8,302,0.5,4,0
0.036,comoros,610372697,0.036,31,0.061,0.1,62,59,0.3,1,0.422,0.549,0.029,700216,0.28,Africa,42000000,20000000,2011,Data,15.3,3.5,18.8,1.5,0.8,0.6,14.6,0,0,1.3
0.019,colombia,3.35E+11,0.065,466,0.015,0.4,77,70,1,1,0.284,0.658,0.058,47078792,0.753,The Americas,2992000000,2842000000,2011,Data,1263.8,207,1470.8,2.8,1192.9,28.8,263.6,1.1,3.3,550
0.012,china,7.32E+12,0.051,274,0.013,0.4,76,74,0.7,1,0.18,0.735,0.085,1344130000,0.506,Asia,53313000000,79010000000,2011,Data,20785,6326,27111,424,3201,123828,6772,239,957,2
0.014,chile,2.51E+11,0.071,1022,0.007,0.5,82,76,1.3,1,0.217,0.688,0.094,17308449,0.888,The Americas,2751000000,2047000000,2011,Data,2434.8,702.4,3137.2,4.1,2532.7,77.7,375.8,0.5,3,143
0.011,canada,1.78E+12,0.109,5656,0.005,0.8,83,79,0.8,1,0.164,0.691,0.145,34342780,0.811,The Americas,19989000000,41234000000,2011,Data,13551.8,2462.6,16014.4,86,12080,1223,2356,85,185,0
0.026,cambodia,12829541141,0.056,49,0.036,0,74,68,0.9,1,0.314,0.634,0.051,14605862,0.2,Asia,1790000000,333000000,2011,Data,2739,143,2882,6,218,2085,551,1,21,0
0.045,burundi,2355652064,0.09,21,0.059,0,55,51,0.2,1,0.44,0.535,0.025,9540362,0.109,Africa,3700000,49000000,2011,Data,111,33,144,123,2,4,8,2,2,3
0.01,bulgaria,53542780661,0.073,522,0.011,0.5,78,71,1.4,1,0.134,0.68,0.186,7348328,0.726,Europe,4554000000,1498000000,2011,Data,7741,972,8713,2,88,51,8389,24,27,131
0.015,brazil,2.48E+12,0.089,1119,0.014,0.5,77,70,1.2,1,0.25,0.679,0.071,196935134,0.846,The Americas,6830000000,25070000000,2011,Data,4042,1391,5433,86,3402,261,1663,0,21,0
0.02,bhutan,1840841618,0.037,94,0.033,0.2,68,67,0.7,1,0.291,0.663,0.046,729429,0.356,Asia,76000000,58000000,2011,Data,43,23,66,0.1,8.1,14.9,14.2,0,0.2,0
0.024,belize,1489000000,0.058,264,0.015,0.2,77,71,0.7,1,0.349,0.612,0.039,316280,0.447,The Americas,248000000,37000000,2011,Data,238,12,250,0.5,203,6,30,0.6,0,10
0.012,belgium,5.13E+11,0.105,4914,0.004,0.8,83,78,1.1,1,0.168,0.658,0.174,11047744,0.977,Europe,13008000000,24215000000,2011,Data,4886,2608,7494,62,489,307,6523,31,55,27
0.012,belarus,59734593905,0.049,311,0.004,0.4,77,65,1.1,1,0.149,0.712,0.138,9473000,0.75,Europe,747000000,729000000,2011,Data,5464,413,5877,0,1,4,110,0,0,1
0.016,bahrain,29044378668,0.038,766,0.006,0.8,77,76,1.3,1,0.198,0.781,0.021,1292764,0.886,Middle East,1766000000,899000000,2011,Data,6082,650,6732,100,291,339,513,4276,1213,0
0.019,azerbaijan,65951627200,0.05,359,0.032,0.5,74,68,1.1,1,0.224,0.718,0.058,9173082,0.536,Asia,1500000000,1778000000,2011,Data,1647,592,2239,2,16,15,1787,4,414,1
0.014,australia,1.39E+12,0.092,6114,0.004,0.8,84,80,1,1,0.189,0.674,0.137,22340000,0.889,Oceania,34207000000,33328000000,2011,Data,4351,1420,5771,89.1,645,3447.2,1335.5,62.3,192,0
0.014,armenia,10142342770,0.037,127,0.015,0.3,78,71,1.1,1,0.204,0.692,0.104,2964120,0.634,Asia,486000000,546000000,2011,Data,523,235,758,1,145,29,375,49,159,0
0.017,argentina,5.58E+11,0.079,866,0.013,0.5,80,72,1.5,1,0.246,0.646,0.107,40728738,0.911,The Americas,6060000000,7477000000,2011,Data,2243.116,508.523,2751.639,0,5461.5,0,969.5,0,0,272
0.017,antigua and barbuda,1127037037,0.055,703,0.008,0.5,78,73,2,1,0.258,0.67,0.072,88152,0.257,The Americas,312000000,50000000,2011,Data,234,7,241,0,146.6,1.3,92,0,0,1.3
0.046,angola,1.04E+11,0.034,178,0.107,0.1,53,50,0.5,1,0.477,0.499,0.024,20180490,0.409,Africa,653000000,323000000,2011,Data,246,235,481,148,58,88,170,3,14,0
0.025,algeria,1.99E+11,0.044,233,0.023,0.1,72,69,0.9,1,0.272,0.681,0.047,37762962,0.682,Africa,300000000,571000000,2011,Data,630,272,902,554,12,55,219,61,0,1493
0.013,albania,12890867763,0.06,243,0.014,0.5,80,74,1,1,0.221,0.676,0.103,2829337,0.532,Europe,1833000000,1678000000,2011,Data,2889,43,2932,0.5,70,17,2739,1,1,103
0.018,suriname,5012121212,0.059,521,0.021,0.3,74,68,1.1,1,0.278,0.656,0.066,534541,0.662,The Americas,79000000,58000000,2012,Data,217,23,240,0.5,123.7,4.6,107.7,0,0.7,2.9
0.013,albania,12344532541,0.06,228,0.014,0.5,80,74,1.1,1,0.213,0.681,0.106,2801681,0.543,Europe,1623000000,1374000000,2012,Data,3472,42,3514,1,74,20,3214,2,1,202
0.025,algeria,2.04E+11,0.052,279,0.022,0.2,73,69,1,1,0.274,0.679,0.047,38481705,0.689,Africa,295000000,559000000,2012,Data,702,280,982,635,12,55,240,40,0,1652
0.045,angola,1.15E+11,0.035,190,0.104,0.2,53,50,0.6,1,0.476,0.5,0.024,20820525,0.417,Africa,711000000,292000000,2012,Data,289,239,528,173,68,94,177,6,10,0
0.012,sweden,5.24E+11,0.096,5319,0.002,0.9,84,80,1.2,1,0.167,0.644,0.189,9519374,0.854,Europe,12415000000,17664000000,2012,Data,16555,3456,20011,34.8,652,313.6,18921.7,44.2,45,0
0.017,argentina,6.03E+11,0.085,995,0.012,0.6,80,72,1.6,1,0.244,0.648,0.108,41086927,0.913,The Americas,5655000000,8213000000,2012,Data,2172.98,450.345,2623.325,0,5318.2,0,911.7,0,0,267.3
0.014,armenia,9958217880,0.045,150,0.015,0.4,78,71,1.1,1,0.203,0.693,0.103,2969081,0.632,Asia,487000000,556000000,2012,Data,631,332,963,0.7,128.9,29.8,605.7,49.7,148.2,0
0.027,vanuatu,786938335,0.036,116,0.015,0.1,73,69,0.6,1,0.374,0.586,0.04,247262,0.252,Oceania,288000000,43000000,2012,Data,96.9,11.3,108.2,0,2.1,98.6,5.5,0,0,2
0.014,australia,1.53E+12,0.091,6140,0.004,0.8,84,80,1.1,1,0.189,0.671,0.14,22723900,0.89,Oceania,34130000000,34704000000,2012,Data,4577,1455,6032,82.4,682.8,3649.5,1345.9,63,208.6,0
0.019,azerbaijan,68730906314,0.054,398,0.031,0.5,74,68,1.1,1,0.222,0.721,0.057,9295784,0.539,Asia,2634000000,2616000000,2012,Data,1889,595,2484,2.4,18.8,15.8,2147.6,5,292.5,2
0.012,belarus,63615445567,0.05,339,0.004,0.5,78,67,1.1,1,0.151,0.711,0.138,9464000,0.755,Europe,986000000,781000000,2012,Data,5723,407,6130,1.7,11.4,13.9,5983.9,7,7,105
0.011,belgium,4.83E+11,0.108,4711,0.004,0.8,83,78,1.1,1,0.169,0.655,0.176,11128246,0.977,Europe,12659000000,23784000000,2012,Data,4772,2788,7560,61,505,367,6508,36,52.5,30.5
0.024,belize,1572500000,0.058,259,0.015,0.3,77,71,0.5,1,0.344,0.617,0.039,324060,0.445,The Americas,299000000,40000000,2012,Data,264,13,277,0.5,227,7,29,1.3,0,12
0.02,bhutan,1861157558,0.038,90,0.031,0.3,68,68,0.8,1,0.285,0.668,0.047,741822,0.364,Asia,94000000,71000000,2012,Data,85,20,105,0.1,7.9,21.3,14.4,0,0.2,0
0.024,botswana,14537490553,0.053,384,0.037,0.1,46,48,1.5,1,0.338,0.627,0.036,2003910,0.567,Africa,30000000,100000000,2012,Data,1465.4,149,1614.4,1363.8,40.4,45.9,139.7,0,8.6,15.5
0.015,brazil,2.25E+12,0.093,1056,0.013,0.5,77,70,1.3,1,0.246,0.681,0.073,198656019,0.849,The Americas,6890000000,26202000000,2012,Data,4246,1431,5677,92,3582,294,1686,0,22,0
0.01,bulgaria,51303659418,0.074,516,0.011,0.5,78,71,1.5,1,0.135,0.675,0.189,7305888,0.73,Europe,4202000000,1475000000,2012,Data,7826,1041,8867,3,94,56,8525,30,26,133
0.043,zambia,20596424325,0.065,96,0.057,0.1,59,55,0.7,1,0.467,0.506,0.026,14075099,0.396,Africa,155000000,154000000,2012,Data,385,473.6,858.6,654,32,92,66,0,15,0
0.045,burundi,2472384813,0.081,20,0.057,0,56,52,0.2,1,0.442,0.534,0.024,9849569,0.112,Africa,2700000,41000000,2012,Data,134,13,147,125,3,4,9,1,3,2
0.026,cambodia,14054443213,0.054,51,0.034,0,74,69,1.3,1,0.312,0.635,0.053,14864646,0.201,Asia,2000000000,382000000,2012,Data,3416,168,3584,6,244,2685,622,2,25,0
0.011,canada,1.82E+12,0.109,5741,0.005,0.8,83,79,0.8,1,0.164,0.688,0.148,34754312,0.813,The Americas,20696000000,43010000000,2012,Data,13855.2,2488.8,16344,92,12395,1286,2299,85,187,0
0.014,chile,2.66E+11,0.072,1103,0.007,0.6,82,77,1.4,1,0.214,0.689,0.097,17464814,0.89,The Americas,3180000000,2348000000,2012,Data,2903.5,650.8,3554.3,4,2899,98,388,1,3,161
0.012,china,8.23E+12,0.054,322,0.012,0.4,77,74,0.8,1,0.18,0.733,0.087,1350695000,0.519,Asia,54937000000,1.10E+11,2012,Data,20911,6280,27191,440,3179,120802,6770,264,948,2
0.019,colombia,3.70E+11,0.068,530,0.015,0.5,78,70,1,1,0.28,0.66,0.06,47704427,0.756,The Americas,3257000000,3364000000,2012,Data,1125.7,239.7,1365.4,2.7,1282.7,33.7,273,1.3,3.3,583.7
0.015,costa rica,45374788701,0.101,951,0.009,0.5,82,78,1.1,1,0.239,0.692,0.068,4805295,0.739,The Americas,2544000000,567000000,2012,Data,2036.6,306,2342.6,2,2009.2,30.6,296.1,0.6,4.7,0
0.012,cyprus,22766912960,0.073,1949,0.003,0.6,82,78,1,1,0.172,0.708,0.12,1128994,0.673,Europe,2709000000,1637000000,2012,Data,2245,125,2370,6,25,16,2356,56,6,0
0.01,denmark,3.15E+11,0.112,6304,0.003,0.9,82,78,1.3,1,0.177,0.649,0.175,5591572,0.871,Europe,6135000000,9600000000,2012,Data,25632,771,26403,0,589,231,7250,0,0,373
0.021,dominican republic,58920504571,0.054,310,0.024,0.4,76,70,0.9,1,0.305,0.633,0.062,10276621,0.76,The Americas,4736000000,545000000,2012,Data,4413,150,4563,0,2818,9,1095,0,1,640
0.021,ecuador,84039856000,0.064,361,0.02,0.4,79,73,1.1,1,0.303,0.633,0.064,15492264,0.631,The Americas,1039000000,944000000,2012,Data,1016,256,1272,2.6,996,49.3,218.4,0.9,4.7,0
0.02,el salvador,23813600000,0.067,254,0.014,0.2,77,68,1.4,1,0.306,0.623,0.071,6297394,0.653,The Americas,894000000,286000000,2012,Data,1100,155,1255,1,1220,8,26,0,0,0
0.034,ethiopia,42805215879,0.038,18,0.046,0,65,61,0.2,1,0.433,0.533,0.034,91728849,0.182,Africa,1980000000,181000000,2012,Data,408,188,596,169,121.2,52.4,181.3,51.3,21.5,0
0.021,fiji,4035420973,0.04,177,0.02,0.3,73,67,1,1,0.289,0.659,0.052,874742,0.526,Oceania,987000000,110000000,2012,Data,619,41,660,0,70,535,46,0,3,7
0.033,tajikistan,7633049792,0.058,55,0.042,0.1,71,64,0.8,1,0.358,0.61,0.032,8008990,0.266,Asia,60400000,6800000,2012,Data,242,2,244,0,1,4,223,1,15,0
0.011,finland,2.47E+11,0.091,4232,0.002,0.9,84,78,1.7,1,0.164,0.653,0.183,5413971,0.838,Europe,5415000000,5839000000,2012,Data,5860,1776,7636,16,223,474,6923,0,0,0
0.013,france,2.61E+12,0.117,4690,0.004,0.8,86,79,1,1,0.183,0.643,0.175,65676758,0.788,Europe,63530000000,47159000000,2012,Data,71800.8,10178.9,81979.7,2275.7,6132.5,4159.2,68553.6,858.7,0,0
0.019,grenada,801481467,0.064,478,0.011,0.3,75,70,1.2,1,0.27,0.659,0.071,105483,0.356,The Americas,110000000,10000000,2012,Data,95.5,9.8,105.3,0.3,57.8,0.7,31.2,0.4,0,14.9
