Personal,Business,Africa,Americas,East Asia and Pacific,Europe,Middle East,South Asia,Other not Classified,Birth Rate,GDP,Health Exp % GDP,Health Exp/Capita,Infant Mortality Rate,Internet Usage,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Number of Records,Population 0-14,Population 15-64,Population 65+,Population Total,Population Urban,Tourism Inbound,Tourism Outbound,Personal Percentage,Business Percentage,Higher Tourism Percentage
640.0,167.0,630.0,47.0,19.0,80.0,9.0,15.0,7.0,0.045,14824492062.0,0.093,42.0,0.054,0.1,57.0,56.0,0.3,1.0,0.49,0.486,0.025,32864328.0,0.142,683000000.0,351000000.0,79.30607187112764,20.693928128872365,Business
19953.0,845.0,10.0,161.0,44.0,20514.0,28.0,20.0,21.0,0.011,117227769792.0,0.078,198.0,0.011,0.2,75.0,64.0,1.2,1.0,0.139,0.702,0.159,46053300.0,0.685,4349000000.0,3751000000.0,95.93710933743628,4.062890662563708,Personal
23623.0,7449.0,676.2,3883.0,2229.7,23274.1,618.3,390.6,0.0,0.013,2208001972524.0,0.099,3512.0,0.005,0.8,82.0,78.0,1.2,1.0,0.176,0.66,0.164,62276270.0,0.81,38564000000.0,61133000000.0,76.02664778578784,23.973352214212152,Business
1925.0,174.0,0.0,1643.0,17.0,140.0,0.0,0.0,298.0,0.015,30461322555.0,0.089,803.0,0.011,0.4,80.0,73.0,1.2,1.0,0.228,0.634,0.138,3360431.0,0.942,1460000000.0,442000000.0,91.71033825631253,8.289661743687471,Personal
91.3,9.4,0.0,2.5,91.0,4.9,0.0,0.0,2.2,0.028,610075807.0,0.039,103.0,0.016,0.1,73.0,69.0,0.6,1.0,0.385,0.576,0.039,230833.0,0.243,214000000.0,28000000.0,90.66534260178749,9.334657398212512,Personal
381.0,329.0,467.0,63.0,39.0,128.0,0.0,13.0,0.0,0.043,12805029522.0,0.064,64.0,0.065,0.1,54.0,52.0,0.3,1.0,0.47,0.504,0.027,12825031.0,0.383,98000000.0,83000000.0,53.66197183098591,46.33802816901408,Business
2370.0,47.0,3.0,62.0,11.0,2239.0,1.0,0.8,100.0,0.013,11926953259.0,0.055,207.0,0.015,0.5,80.0,74.0,0.9,1.0,0.228,0.671,0.101,2856673.0,0.522,1780000000.0,1454000000.0,98.05544062887877,1.9445593711212246,Personal
377.0,278.0,311.0,10.0,42.0,242.0,50.0,0.0,1415.0,0.025,161207304960.0,0.042,181.0,0.024,0.1,72.0,69.0,0.9,1.0,0.271,0.681,0.047,37062820.0,0.675,323000000.0,737000000.0,57.55725190839694,42.44274809160306,Business
313.0,112.0,73.0,83.0,81.0,170.0,9.0,10.0,0.0,0.046,82470894868.0,0.034,144.0,0.11,0.1,52.0,49.0,0.5,1.0,0.478,0.498,0.024,19549124.0,0.401,726000000.0,275000000.0,73.6470588235294,26.35294117647059,Business
225.0,5.0,0.0,138.5,0.0,89.0,0.0,0.0,2.4,0.017,1135555556.0,0.057,736.0,0.009,0.5,78.0,73.0,1.9,1.0,0.262,0.665,0.072,87233.0,0.262,298000000.0,52000000.0,97.82608695652173,2.1739130434782608,Personal
2203.459,493.971,0.0,5540.3,0.0,998.2,0.0,0.0,261.1,0.017,462703793707.0,0.082,751.0,0.013,0.5,79.0,72.0,1.4,1.0,0.249,0.645,0.106,40374224.0,0.91,5629000000.0,6375000000.0,81.68734684495983,18.312653155040167,Business
453.0,230.0,0.0,136.0,26.0,351.0,46.0,125.0,0.0,0.014,9260287416.0,0.046,143.0,0.016,0.3,78.0,71.0,1.3,1.0,0.205,0.689,0.105,2963496.0,0.636,456000000.0,466000000.0,66.3250366032211,33.67496339677892,Business
4431.0,1360.0,86.6,661.0,3404.0,1389.8,70.3,178.2,0.0,0.014,1141793593834.0,0.089,5138.0,0.004,0.8,84.0,80.0,1.0,1.0,0.189,0.676,0.134,22031800.0,0.887,32336000000.0,27534000000.0,76.51528233465723,23.48471766534277,Business
1415.0,548.0,2.0,16.0,15.0,1568.0,4.0,356.0,2.0,0.018,52902703376.0,0.053,310.0,0.034,0.5,74.0,67.0,1.0,1.0,0.227,0.714,0.059,9054332.0,0.534,792000000.0,856000000.0,72.08354559347937,27.91645440652063,Business
479.0,53.0,1.0,313.0,4.0,211.0,0.0,2.0,1.0,0.013,4433700000.0,0.067,978.0,0.014,0.7,77.0,72.0,1.2,1.0,0.193,0.703,0.104,280396.0,0.321,1074000000.0,351000000.0,90.0375939849624,9.962406015037594,Personal
5302.0,372.0,0.0,1.0,1.0,116.3,1.0,0.0,0.0,0.011,55220932614.0,0.056,323.0,0.005,0.3,77.0,65.0,1.1,1.0,0.148,0.712,0.139,9490000.0,0.746,665000000.0,748000000.0,93.44377863940782,6.5562213605921755,Personal
4779.0,2407.0,61.0,429.0,256.0,6310.0,26.0,52.0,52.0,0.012,471218301721.0,0.105,4570.0,0.004,0.8,83.0,78.0,1.1,1.0,0.168,0.661,0.172,10920272.0,0.976,11624000000.0,20876000000.0,66.50431394377956,33.49568605622043,Business
231.0,11.0,0.6,196.0,6.0,30.0,0.9,0.0,8.8,0.024,1398500000.0,0.058,265.0,0.016,0.1,76.0,70.0,0.6,1.0,0.355,0.606,0.039,308595.0,0.45,264000000.0,39000000.0,95.45454545454545,4.545454545454546,Personal
103.0,96.0,138.0,3.2,0.8,32.9,2.4,0.8,21.4,0.038,6558416322.0,0.043,30.0,0.062,0.0,60.0,57.0,0.7,1.0,0.434,0.537,0.029,9509798.0,0.419,149000000.0,91000000.0,51.75879396984925,48.24120603015075,Business
37.0,4.0,0.1,6.5,8.6,11.9,0.0,0.1,0.0,0.021,1585396256.0,0.041,90.0,0.034,0.1,67.0,67.0,0.6,1.0,0.298,0.657,0.045,716939.0,0.348,64000000.0,43000000.0,90.2439024390244,9.75609756097561,Personal
1785.0,188.0,1787.0,33.0,26.2,97.0,0.0,4.0,25.4,0.024,13746712706.0,0.056,394.0,0.04,0.1,46.0,47.0,1.2,1.0,0.343,0.623,0.035,1969341.0,0.562,80000000.0,89000000.0,90.47136340598074,9.528636594019261,Personal
3959.0,1203.0,84.0,3196.0,210.0,1652.0,0.0,19.0,0.0,0.016,2143067871760.0,0.09,989.0,0.015,0.4,77.0,70.0,1.0,1.0,0.255,0.676,0.069,195210154.0,0.843,6180000000.0,19340000000.0,76.69507942657884,23.304920573421153,Business
7440.0,934.0,2.0,84.0,44.0,8081.0,25.0,24.0,114.0,0.01,47726575741.0,0.076,480.0,0.011,0.5,77.0,70.0,1.4,1.0,0.133,0.683,0.183,7395599.0,0.723,4035000000.0,1382000000.0,88.84642942440888,11.153570575591115,Personal
164.0,263.0,128.0,20.0,7.0,107.0,1.0,0.0,10.0,0.043,9209288383.0,0.074,41.0,0.07,0.0,56.0,54.0,0.4,1.0,0.46,0.515,0.025,15540284.0,0.257,105000000.0,110000000.0,38.40749414519906,61.59250585480094,Business
122.0,20.0,122.0,4.0,3.0,10.0,0.0,0.0,3.0,0.045,2026864414.0,0.088,19.0,0.061,0.0,54.0,51.0,0.2,1.0,0.439,0.535,0.025,9232753.0,0.106,2100000.0,35000000.0,85.91549295774648,14.084507042253522,Personal
2367.0,141.0,5.0,199.0,1789.0,496.0,1.0,19.0,0.0,0.026,11242266334.0,0.058,46.0,0.037,0.0,73.0,68.0,0.6,1.0,0.318,0.631,0.05,14364931.0,0.198,1332000000.0,268000000.0,94.377990430622,5.62200956937799,Personal
13576.0,2412.0,81.0,12336.0,1170.0,2376.0,84.0,172.0,0.0,0.011,1614072093764.0,0.114,5273.0,0.005,0.8,83.0,79.0,0.8,1.0,0.165,0.694,0.142,34005274.0,0.809,18438000000.0,36975000000.0,84.91368526394795,15.086314736052039,Business
24.0,29.8,26.7,5.1,5.0,13.1,2.7,0.0,1.2,0.035,1986014759.0,0.039,18.0,0.103,0.0,50.0,46.0,0.2,1.0,0.406,0.555,0.039,4349921.0,0.388,7200000.0,61000000.0,44.6096654275093,55.39033457249071,Business
2032.0,769.0,4.0,2222.0,72.0,363.0,1.0,3.0,136.0,0.014,217501911334.0,0.071,894.0,0.008,0.5,82.0,76.0,1.2,1.0,0.221,0.687,0.092,17150760.0,0.886,2422000000.0,1808000000.0,72.54551945733667,27.454480542663333,Business
19930.0,6197.0,391.4,2995.4,122889.3,6365.8,246.8,871.3,2.1,0.012,5930502270317.0,0.05,216.0,0.014,0.3,76.0,74.0,0.6,1.0,0.181,0.735,0.084,1337705000.0,0.492,50154000000.0,59840000000.0,76.28124162743522,23.71875837256478,Business
1058.7,158.3,2.3,1140.1,25.2,230.3,0.9,3.4,2.6,0.02,287018184638.0,0.068,418.0,0.016,0.4,77.0,70.0,1.0,1.0,0.288,0.656,0.056,46444798.0,0.75,2727000000.0,2373000000.0,86.99260476581759,13.007395234182418,Personal
12.0,3.3,1.8,0.2,0.2,12.5,0.0,0.0,0.6,0.037,543376206.0,0.034,27.0,0.063,0.1,62.0,59.0,0.2,1.0,0.422,0.549,0.029,683081.0,0.279,35000000.0,19000000.0,78.43137254901961,21.56862745098039,Business
1829.3,271.1,1.8,1781.6,25.2,286.9,0.4,3.3,0.6,0.016,36298327670.0,0.097,750.0,0.009,0.4,82.0,77.0,0.7,1.0,0.249,0.686,0.065,4669685.0,0.717,2179000000.0,533000000.0,87.09293467910874,12.90706532089126,Personal
2023.0,150.0,7.0,31.0,19.0,2056.0,51.0,8.0,1.0,0.012,23132450331.0,0.074,2012.0,0.003,0.5,81.0,77.0,0.9,1.0,0.178,0.707,0.116,1103685.0,0.676,2371000000.0,1457000000.0,93.09710078232858,6.902899217671423,Personal
25631.0,1099.0,0.0,646.0,190.0,8128.0,0.0,0.0,461.0,0.011,312949418349.0,0.111,6266.0,0.003,0.9,81.0,77.0,1.2,1.0,0.18,0.654,0.167,5547683.0,0.868,5704000000.0,9082000000.0,95.88851477740367,4.111485222596334,Personal
3959.0,166.0,0.0,2368.0,8.0,1143.0,0.0,1.0,605.0,0.022,50980167048.0,0.055,278.0,0.026,0.3,76.0,70.0,0.9,1.0,0.312,0.628,0.06,10016797.0,0.738,4209000000.0,554000000.0,95.97575757575758,4.0242424242424235,Personal
788.0,259.0,3.1,810.3,31.2,198.1,0.7,3.7,0.0,0.022,67513698000.0,0.072,335.0,0.021,0.3,79.0,73.0,1.0,1.0,0.31,0.629,0.062,15001072.0,0.627,786000000.0,863000000.0,75.26265520534862,24.737344794651385,Business
985.0,165.0,0.0,1123.0,7.0,20.0,0.0,0.0,0.0,0.02,21418300000.0,0.069,238.0,0.015,0.2,76.0,67.0,1.2,1.0,0.321,0.61,0.069,6218195.0,0.643,646000000.0,280000000.0,85.65217391304348,14.347826086956522,Personal
354.0,114.0,140.0,95.0,39.0,137.0,42.0,15.0,0.0,0.035,29385611867.0,0.047,14.0,0.051,0.0,63.0,60.0,0.1,1.0,0.444,0.523,0.033,87095281.0,0.173,1434000000.0,143000000.0,75.64102564102564,24.358974358974358,Business
587.0,45.0,0.0,66.0,504.0,54.0,0.0,2.0,6.0,0.022,3225095136.0,0.042,154.0,0.02,0.2,72.0,66.0,0.8,1.0,0.29,0.661,0.048,860559.0,0.518,809000000.0,100000000.0,92.87974683544303,7.120253164556963,Personal
4701.0,1481.0,14.0,150.0,347.0,5646.0,0.0,25.0,0.0,0.011,236706436523.0,0.09,3978.0,0.003,0.9,83.0,77.0,1.6,1.0,0.165,0.664,0.171,5363352.0,0.836,4510000000.0,5267000000.0,76.04335166612746,23.956648333872533,Business
66944.1,9702.9,1876.7,5379.7,3400.1,65040.1,950.4,0.0,0.0,0.013,2565039332951.0,0.117,4634.0,0.004,0.8,85.0,78.0,0.9,1.0,0.184,0.648,0.168,65023142.0,0.783,56139000000.0,46157000000.0,87.34079611726487,12.659203882735138,Personal
89.0,21.0,1.0,59.0,1.0,35.0,0.0,0.0,14.0,0.019,771111097.0,0.06,438.0,0.012,0.3,75.0,70.0,1.2,1.0,0.275,0.652,0.072,104677.0,0.357,112000000.0,10000000.0,80.9090909090909,19.090909090909093,Business
1101.3,282.3,1.3,1163.0,22.2,119.3,0.4,5.0,72.5,0.032,41338007893.0,0.069,198.0,0.028,0.1,75.0,68.0,1.3,1.0,0.415,0.541,0.044,14341576.0,0.493,1379000000.0,1002000000.0,79.59670424978317,20.403295750216827,Business
5.5,6.9,4.6,1.2,1.0,5.1,0.3,0.2,0.0,0.038,4735956476.0,0.062,27.0,0.071,0.0,56.0,55.0,0.4,1.0,0.428,0.54,0.032,10876033.0,0.349,2000000.0,17000000.0,44.354838709677416,55.645161290322584,Business
132.3,19.6,0.0,141.0,0.0,8.0,0.0,0.0,3.0,0.022,2259288396.0,0.066,188.0,0.032,0.3,68.0,63.0,0.7,1.0,0.376,0.592,0.033,786126.0,0.282,80000000.0,73000000.0,87.09677419354838,12.903225806451612,Personal
211.0,44.0,0.0,221.0,0.0,27.0,0.0,0.0,7.0,0.027,6622541529.0,0.067,45.0,0.073,0.1,64.0,60.0,0.4,1.0,0.362,0.594,0.045,9896400.0,0.52,169000000.0,431000000.0,82.74509803921568,17.254901960784313,Business
626.0,236.0,0.4,753.2,14.1,93.3,0.2,0.5,0.9,0.027,15839344592.0,0.087,176.0,0.021,0.1,75.0,70.0,1.2,1.0,0.368,0.589,0.043,7621204.0,0.517,627000000.0,406000000.0,72.62180974477958,27.37819025522042,Business
38269.0,1635.0,23.0,547.0,448.0,38887.0,0.0,0.0,0.0,0.009,127503279792.0,0.08,1026.0,0.006,0.7,78.0,71.0,1.2,1.0,0.146,0.686,0.167,10000023.0,0.689,6338000000.0,2879000000.0,95.90266639935847,4.097333600641539,Personal
4915.0,861.0,197.0,1237.0,1063.0,2035.0,183.0,1047.0,14.0,0.021,1708458876830.0,0.037,52.0,0.046,0.1,67.0,64.0,0.6,1.0,0.302,0.648,0.051,1205624648.0,0.309,14490000000.0,10490000000.0,85.09349030470914,14.90650969529086,Personal
4433.0,2570.0,27.0,259.0,5376.0,1038.0,145.0,158.0,0.0,0.02,709190823320.0,0.029,86.0,0.027,0.1,72.0,68.0,0.9,1.0,0.298,0.652,0.05,240676485.0,0.499,7618000000.0,8432000000.0,63.301442239040405,36.69855776095959,Business
6115.0,1018.0,0.0,864.0,0.0,5959.0,0.0,0.0,311.0,0.017,209387190854.0,0.093,4320.0,0.004,0.7,83.0,79.0,1.1,1.0,0.213,0.673,0.113,4560155.0,0.618,8187000000.0,7178000000.0,85.72830506098416,14.271694939015841,Personal
2455.0,348.0,72.0,809.0,142.0,1704.0,21.0,43.0,12.0,0.022,231674400562.0,0.076,2165.0,0.004,0.7,84.0,80.0,1.2,1.0,0.272,0.623,0.104,7623600.0,0.918,5824000000.0,4725000000.0,87.58473064573671,12.41526935426329,Personal
59695.0,13530.0,378.2,3968.6,1417.6,66820.6,348.3,290.4,1.5,0.009,2055355252805.0,0.094,3205.0,0.003,0.5,85.0,80.0,1.5,1.0,0.14,0.657,0.203,59277417.0,0.683,40058000000.0,33053000000.0,81.52270399453738,18.477296005462616,Business
1819.0,103.0,1.0,1640.0,7.0,272.0,1.0,1.0,0.0,0.015,13230844040.0,0.053,255.0,0.016,0.3,76.0,70.0,1.2,1.0,0.29,0.631,0.078,2690824.0,0.537,2095000000.0,235000000.0,94.64099895941727,5.359001040582726,Personal
7217.0,1395.0,19.0,945.0,6654.0,877.0,10.0,105.0,1.0,0.009,5495387182996.0,0.096,4115.0,0.002,0.8,86.0,80.0,1.0,1.0,0.133,0.638,0.23,127450459.0,0.905,15356000000.0,39306000000.0,83.80167208546214,16.198327914537856,Business
3908.0,299.0,50.0,215.0,149.0,745.0,2055.0,65.0,929.0,0.029,26425379367.0,0.085,361.0,0.018,0.3,75.0,72.0,1.0,1.0,0.351,0.615,0.034,6046000.0,0.825,4390000000.0,1736000000.0,92.8927977180889,7.1072022819111,Personal
2909.0,1188.0,3.0,28.0,149.0,3875.0,5.0,21.0,16.0,0.023,148047348241.0,0.043,398.0,0.019,0.3,73.0,64.0,1.2,1.0,0.249,0.684,0.067,16321581.0,0.537,1236000000.0,1489000000.0,71.00317305345375,28.996826946546257,Business
1343.0,266.0,279.0,131.0,162.0,932.0,0.0,0.0,105.0,0.037,32440133261.0,0.044,35.0,0.052,0.1,61.0,58.0,0.6,1.0,0.426,0.548,0.026,40909194.0,0.236,1620000000.0,212000000.0,83.46799254195152,16.53200745804848,Business
198.0,9.0,95.0,227.0,230.0,191.0,3103.0,1328.0,34.0,0.021,119934674735.0,0.028,1116.0,0.009,0.6,75.0,73.0,1.3,1.0,0.252,0.726,0.021,2991580.0,0.983,574000000.0,7106000000.0,95.65217391304348,4.3478260869565215,Personal
4335.0,707.0,7.0,62.0,47.0,4902.0,8.0,11.0,5.0,0.009,24009680460.0,0.065,742.0,0.008,0.7,78.0,69.0,1.1,1.0,0.142,0.675,0.184,2097555.0,0.677,963000000.0,771000000.0,85.97778659262197,14.022213407378025,Personal
374.0,52.0,401.0,4.0,4.0,17.0,0.0,0.0,0.0,0.028,2175685681.0,0.108,118.0,0.077,0.0,48.0,47.0,0.5,1.0,0.376,0.581,0.043,2008921.0,0.248,25000000.0,278000000.0,87.79342723004694,12.206572769953052,Personal
1052.0,455.0,1.9,26.5,28.4,1434.7,0.0,0.0,15.4,0.012,36709511568.0,0.07,782.0,0.006,0.6,79.0,68.0,1.6,1.0,0.152,0.693,0.155,3097282.0,0.668,1034000000.0,936000000.0,69.80756469807564,30.192435301924352,Business
161.0,35.0,40.0,6.0,7.0,143.0,0.0,0.0,0.0,0.035,8704983553.0,0.045,19.0,0.044,0.0,65.0,62.0,0.4,1.0,0.434,0.537,0.028,21079532.0,0.319,633000000.0,110000000.0,82.14285714285714,17.857142857142858,Business
311.0,435.0,562.0,46.0,20.0,105.0,2.0,8.0,2.0,0.041,5398616985.0,0.085,30.0,0.053,0.0,54.0,53.0,0.2,1.0,0.458,0.511,0.031,15013694.0,0.155,47000000.0,93000000.0,41.689008042895445,58.31099195710456,Business
792.0,0.0,6.0,19.0,214.0,505.0,12.0,36.0,0.0,0.022,2134104884.0,0.058,379.0,0.011,0.3,78.0,76.0,1.5,1.0,0.3,0.65,0.05,325694.0,0.4,1713000000.0,252000000.0,100.0,0.0,Personal
107.0,62.0,47.0,23.0,3.0,83.0,3.0,0.0,10.0,0.048,9422267260.0,0.069,46.0,0.083,0.0,54.0,54.0,0.5,1.0,0.468,0.503,0.029,13985961.0,0.36,296000000.0,235000000.0,63.31360946745562,36.68639053254438,Business
1221.0,118.0,0.0,16.4,0.0,1221.4,16.0,0.0,85.0,0.009,8163841060.0,0.085,1707.0,0.006,0.6,84.0,79.0,1.1,1.0,0.156,0.699,0.145,414508.0,0.947,1238000000.0,366000000.0,91.18745332337565,8.812546676624347,Personal
920.3,36.1,226.0,14.0,31.0,606.0,6.0,51.0,1.0,0.012,9718331363.0,0.054,427.0,0.013,0.3,77.0,69.0,1.0,1.0,0.212,0.711,0.077,1280924.0,0.406,1585000000.0,423000000.0,96.2254286909243,3.7745713090757005,Personal
22480.0,809.0,15.0,20868.0,101.0,1418.0,0.0,0.0,888.0,0.02,1051627949327.0,0.063,603.0,0.014,0.3,79.0,74.0,0.8,1.0,0.3,0.64,0.06,117886404.0,0.778,12628000000.0,9001000000.0,96.52625703121646,3.4737429687835455,Personal
336.3,119.8,0.6,16.5,263.8,173.0,0.6,1.6,0.0,0.023,6200357070.0,0.063,143.0,0.029,0.1,71.0,63.0,0.9,1.0,0.27,0.692,0.038,2712738.0,0.676,288000000.0,319000000.0,73.73383030037273,26.266169699627273,Business
8891.0,397.0,256.0,251.0,99.6,4144.9,142.0,12.2,4382.6,0.022,90770671432.0,0.059,168.0,0.029,0.5,72.0,68.0,1.0,1.0,0.281,0.669,0.05,31642360.0,0.577,8176000000.0,1879000000.0,95.72566752799311,4.274332472006891,Personal
1313.0,405.0,1466.0,102.0,28.0,219.0,0.0,0.0,21.0,0.041,9274448732.0,0.057,22.0,0.072,0.0,50.0,48.0,0.3,1.0,0.453,0.514,0.032,23967265.0,0.31,224000000.0,260000000.0,76.42607683352736,23.573923166472643,Business
843.0,141.0,714.0,26.0,11.0,219.0,0.0,0.0,14.0,0.027,11141417478.0,0.082,416.0,0.038,0.1,65.0,60.0,0.9,1.0,0.377,0.589,0.034,2178967.0,0.416,560000000.0,145000000.0,85.67073170731707,14.329268292682926,Personal
546.0,57.0,0.0,50.0,148.0,170.0,7.0,178.0,50.0,0.023,15994094607.0,0.059,36.0,0.036,0.1,68.0,66.0,0.3,1.0,0.371,0.58,0.049,26846016.0,0.168,378000000.0,528000000.0,90.54726368159204,9.45273631840796,Personal
2147.5,363.0,20.4,268.4,1649.6,465.3,16.1,32.9,58.1,0.015,143466535135.0,0.102,3260.0,0.005,0.8,83.0,79.0,1.1,1.0,0.205,0.665,0.13,4367800.0,0.862,4904000000.0,3037000000.0,85.54072893845847,14.459271061541527,Personal
875.0,136.0,1.0,847.0,11.0,74.0,0.0,2.0,77.0,0.024,8938210560.0,0.076,112.0,0.022,0.1,77.0,71.0,0.7,1.0,0.345,0.609,0.046,5822209.0,0.573,309000000.0,329000000.0,86.54797230464887,13.452027695351138,Personal
2384.0,3729.0,4185.0,258.0,352.0,1003.0,111.0,143.0,61.0,0.042,369062403182.0,0.056,80.0,0.082,0.2,52.0,51.0,0.5,1.0,0.44,0.532,0.027,159707780.0,0.435,738000000.0,8379000000.0,38.99885489939473,61.00114510060527,Business
3703.0,1064.0,0.0,160.0,28.0,4313.0,0.0,0.0,266.0,0.013,420945705225.0,0.1,8694.0,0.003,0.9,83.0,79.0,1.1,1.0,0.188,0.662,0.15,4889252.0,0.791,5299000000.0,14658000000.0,77.67988252569751,22.3201174743025,Business
1270.744,229.218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,58813004375.0,0.028,582.0,0.01,0.4,78.0,74.0,1.6,1.0,0.274,0.701,0.025,2802768.0,0.752,1246000000.0,1768000000.0,84.71841286645927,15.281587133540716,Business
594.0,313.0,15.0,168.0,90.0,396.0,28.0,204.0,6.0,0.027,177165635077.0,0.03,30.0,0.073,0.1,67.0,65.0,0.6,1.0,0.354,0.602,0.043,173149306.0,0.366,998000000.0,1370000000.0,65.49062844542448,34.50937155457552,Business
674.0,422.0,1.0,1006.0,27.0,129.0,0.0,0.0,0.0,0.02,28814100000.0,0.085,627.0,0.017,0.4,80.0,74.0,1.8,1.0,0.293,0.639,0.068,3678128.0,0.651,2552000000.0,575000000.0,61.496350364963504,38.503649635036496,Business
41.0,104.0,1.0,11.0,119.0,12.0,0.0,3.0,0.0,0.03,9480047959.0,0.041,57.0,0.051,0.0,64.0,60.0,0.3,1.0,0.391,0.582,0.028,6858945.0,0.13,2500000.0,138000000.0,28.27586206896552,71.72413793103448,Business
368.0,97.0,0.4,433.0,7.0,24.0,0.3,0.2,0.0,0.024,20030529733.0,0.087,271.0,0.021,0.2,74.0,70.0,0.9,1.0,0.335,0.613,0.052,6459721.0,0.585,243000000.0,269000000.0,79.13978494623656,20.86021505376344,Business
2240.0,59.0,4.0,1747.0,97.0,447.0,0.0,3.0,1.0,0.021,148509857547.0,0.049,257.0,0.015,0.3,77.0,71.0,1.0,1.0,0.3,0.64,0.06,29262830.0,0.769,2475000000.0,1640000000.0,97.43366681165723,2.566333188342758,Personal
3267.0,194.0,4.0,711.0,2064.0,361.0,49.0,51.0,280.0,0.025,199589447424.0,0.042,90.0,0.025,0.3,72.0,65.0,0.9,1.0,0.353,0.61,0.037,93444322.0,0.453,3228000000.0,4194000000.0,94.3946836174516,5.605316382548396,Personal
9100.0,3370.0,20.0,395.0,280.0,57540.0,15.0,30.0,60.0,0.011,469799124465.0,0.07,860.0,0.005,0.6,81.0,72.0,1.2,1.0,0.15,0.715,0.135,38183683.0,0.609,9986000000.0,9100000000.0,72.97514033680834,27.02485966319166,Business
17849.0,4432.0,37.0,421.0,1358.0,19569.0,41.0,89.0,766.0,0.013,1524916112079.0,0.063,669.0,0.01,0.4,75.0,63.0,1.7,1.0,0.149,0.72,0.131,142385523.0,0.737,13239000000.0,30169000000.0,80.1086127193573,19.8913872806427,Business
359.0,307.0,547.7,33.5,10.7,54.2,2.8,17.9,0.0,0.037,5624809049.0,0.108,56.0,0.044,0.1,64.0,61.0,0.3,1.0,0.447,0.53,0.023,10836732.0,0.24,224000000.0,120000000.0,53.9039039039039,46.0960960960961,Business
7.0,1.0,2.1,0.5,0.1,5.1,0.0,0.0,0.2,0.036,201037917.0,0.071,86.0,0.04,0.2,68.0,64.0,0.6,1.0,0.416,0.548,0.036,178228.0,0.619,11100000.0,600000.0,87.5,12.5,Personal
8190.0,2660.0,369.0,54.0,485.0,367.0,8245.0,1330.0,0.0,0.021,526811466667.0,0.04,663.0,0.015,0.4,77.0,73.0,1.9,1.0,0.307,0.663,0.03,27258387.0,0.821,7536000000.0,22076000000.0,75.48387096774194,24.516129032258064,Business
165.0,10.0,22.0,4.0,4.0,132.0,8.0,4.0,0.0,0.017,973355738.0,0.037,394.0,0.012,0.4,78.0,69.0,1.3,1.0,0.223,0.701,0.076,89770.0,0.523,29000000.0,5000000.0,94.28571428571428,5.714285714285714,Personal
22.0,17.0,11.0,7.0,6.0,10.0,3.0,1.0,0.0,0.038,2578159463.0,0.154,69.0,0.114,0.0,45.0,45.0,0.3,1.0,0.422,0.553,0.026,5751976.0,0.382,26000000.0,22000000.0,56.41025641025641,43.58974358974359,Business
8466.7,3175.0,71.0,525.0,8475.0,1386.0,102.0,1083.0,0.0,0.009,236420337243.0,0.041,1893.0,0.002,0.7,84.0,79.0,1.5,1.0,0.173,0.736,0.09,5076700.0,1.0,14178000000.0,18700000000.0,72.72735081646151,27.272649183538483,Business
1774.5,274.4,3.9,71.5,107.2,1866.4,0.0,0.0,0.0,0.011,46999407184.0,0.089,2044.0,0.003,0.7,83.0,76.0,1.0,1.0,0.14,0.693,0.167,2048583.0,0.5,2721000000.0,1377000000.0,86.60744789887256,13.392552101127434,Personal
11.9,8.6,0.0,1.0,18.2,1.0,0.0,0.0,0.3,0.033,681587105.0,0.074,95.0,0.027,0.1,68.0,66.0,0.2,1.0,0.408,0.56,0.033,526447.0,0.2,65400000.0,51200000.0,58.04878048780488,41.951219512195124,Business
7743.0,331.0,5733.5,458.0,293.0,1355.0,21.0,98.0,115.0,0.022,365208432989.0,0.087,615.0,0.035,0.2,56.0,53.0,1.0,1.0,0.297,0.651,0.052,50895698.0,0.622,10308000000.0,8139000000.0,95.90042110478078,4.099578895219222,Personal
48302.0,4375.0,302.0,2618.0,962.0,48290.0,68.0,30.0,407.0,0.01,1384844699967.0,0.096,2902.0,0.004,0.7,85.0,79.0,1.1,1.0,0.149,0.68,0.171,46576897.0,0.784,59042000000.0,22733000000.0,91.69466750194583,8.30533249805418,Personal
564.0,90.0,2.0,41.0,106.0,297.0,31.0,177.0,0.0,0.018,49567521670.0,0.034,82.0,0.009,0.1,77.0,71.0,0.8,1.0,0.251,0.671,0.078,20653000.0,0.183,1044000000.0,828000000.0,86.23853211009175,13.761467889908257,Personal
396.0,99.0,49.0,20.0,30.0,74.0,272.0,40.0,10.0,0.035,65632237471.0,0.065,119.0,0.055,0.2,63.0,60.0,0.4,1.0,0.421,0.548,0.031,35652002.0,0.331,94000000.0,1116000000.0,80.0,20.0,Business
185.0,19.0,0.2,88.7,3.3,110.3,0.0,0.7,1.4,0.018,4368033802.0,0.058,483.0,0.022,0.3,74.0,67.0,1.0,1.0,0.286,0.649,0.064,524960.0,0.663,69000000.0,41000000.0,90.68627450980392,9.313725490196079,Personal
13670.0,2266.0,122.0,792.0,9091.0,4445.0,331.0,1153.0,1.0,0.011,318907930076.0,0.038,183.0,0.013,0.2,77.0,71.0,1.1,1.0,0.193,0.718,0.089,66402316.0,0.441,23809000000.0,7151000000.0,85.78062248995984,14.21937751004016,Personal
